Date,Close
11/4/2019 16:00:00,1804.66
11/5/2019 16:00:00,1801.71
11/6/2019 16:00:00,1795.77
11/7/2019 16:00:00,1788.2
11/8/2019 16:00:00,1785.88
11/11/2019 16:00:00,1771.65
11/12/2019 16:00:00,1778
11/13/2019 16:00:00,1753.11
11/14/2019 16:00:00,1754.6
11/15/2019 16:00:00,1739.49
11/18/2019 16:00:00,1752.53
11/19/2019 16:00:00,1752.79
11/20/2019 16:00:00,1745.53
11/21/2019 16:00:00,1734.71
11/22/2019 16:00:00,1745.72
11/25/2019 16:00:00,1773.84
11/26/2019 16:00:00,1796.94
11/27/2019 16:00:00,1818.51
11/29/2019 13:00:00,1800.8
12/2/2019 16:00:00,1781.6
12/3/2019 16:00:00,1769.96
12/4/2019 16:00:00,1760.69
12/5/2019 16:00:00,1740.48
12/6/2019 16:00:00,1751.6
12/9/2019 16:00:00,1749.51
12/10/2019 16:00:00,1739.21
12/11/2019 16:00:00,1748.72
12/12/2019 16:00:00,1760.33
12/13/2019 16:00:00,1760.94
12/16/2019 16:00:00,1769.21
12/17/2019 16:00:00,1790.66
12/18/2019 16:00:00,1784.03
12/19/2019 16:00:00,1792.28
12/20/2019 16:00:00,1786.5
12/23/2019 16:00:00,1793
12/24/2019 13:00:00,1789.21
12/26/2019 16:00:00,1868.77
12/27/2019 16:00:00,1869.8
12/30/2019 16:00:00,1846.89
12/31/2019 16:00:00,1847.84
1/2/2020 16:00:00,1898.01
1/3/2020 16:00:00,1874.97
1/6/2020 16:00:00,1902.88
1/7/2020 16:00:00,1906.86
1/8/2020 16:00:00,1891.97
1/9/2020 16:00:00,1901.05
1/10/2020 16:00:00,1883.16
1/13/2020 16:00:00,1891.3
1/14/2020 16:00:00,1869.44
1/15/2020 16:00:00,1862.02
1/16/2020 16:00:00,1877.94
1/17/2020 16:00:00,1864.72
1/21/2020 16:00:00,1892
1/22/2020 16:00:00,1887.46
1/23/2020 16:00:00,1884.58
1/24/2020 16:00:00,1861.64
1/27/2020 16:00:00,1828.34
1/28/2020 16:00:00,1853.25
1/29/2020 16:00:00,1858
1/30/2020 16:00:00,1870.68
1/31/2020 16:00:00,2008.72
2/3/2020 16:00:00,2004.2
2/4/2020 16:00:00,2049.67
2/5/2020 16:00:00,2039.87
2/6/2020 16:00:00,2050.23
2/7/2020 16:00:00,2079.28
2/10/2020 16:00:00,2133.91
2/11/2020 16:00:00,2150.8
2/12/2020 16:00:00,2160
2/13/2020 16:00:00,2149.87
2/14/2020 16:00:00,2134.87
2/18/2020 16:00:00,2155.67
2/19/2020 16:00:00,2170.22
2/20/2020 16:00:00,2153.1
2/21/2020 16:00:00,2095.97
2/24/2020 16:00:00,2009.29
2/25/2020 16:00:00,1972.74
2/26/2020 16:00:00,1979.59
2/27/2020 16:00:00,1884.3
2/28/2020 16:00:00,1883.75
3/2/2020 16:00:00,1953.95
3/3/2020 16:00:00,1908.99
3/4/2020 16:00:00,1975.83
3/5/2020 16:00:00,1924.03
3/6/2020 16:00:00,1901.09
3/9/2020 16:00:00,1800.61
3/10/2020 16:00:00,1891.82
3/11/2020 16:00:00,1820.86
3/12/2020 16:00:00,1676.61
3/13/2020 16:00:00,1785
3/16/2020 16:00:00,1689.15
3/17/2020 16:00:00,1807.84
3/18/2020 16:00:00,1830
3/19/2020 16:00:00,1880.93
3/20/2020 16:00:00,1846.09
3/23/2020 16:00:00,1902.83
3/24/2020 16:00:00,1940.1
3/25/2020 16:00:00,1885.84
3/26/2020 16:00:00,1955.49
3/27/2020 16:00:00,1900.1
3/30/2020 16:00:00,1963.95
3/31/2020 16:00:00,1949.72
4/1/2020 16:00:00,1907.7
4/2/2020 16:00:00,1918.83
4/3/2020 16:00:00,1906.59
4/6/2020 16:00:00,1997.59
4/7/2020 16:00:00,2011.6
4/8/2020 16:00:00,2043
4/9/2020 16:00:00,2042.76
